,M1,M2,Mu,TB,ID,LogL,mN1,mN2,mC1,mN3,mN4,mC2,N11,N12,N13,N14,N21,N22,N23,N24,N31,N32,N33,N34,N41,N42,N43,N44,U11,U12,U21,U22,V11,V12,V21,V22,WN2,WC1,WN3,WN4,WC2,Alpha,WN1Gamma,WN2Gamma,WN3Gamma,WN4Gamma,WN1H,WN2H,WN3H,WN4H,WN1Z,WN2Z,WN3Z,WN4Z,WC1W,WC2W,SUFT01,SUFT02,SUFT03,SUFT04
23,442.0646171076344,943.5813207965408,-347.4614579392368,2.7065994782415013,23,1.8163266561377,363.024404,-371.442701,368.72654,455.950234,1150.89267,1150.89189,0.163637496,-0.0349648668,-0.705328369,-0.688848401,0.0449395512,-0.0459646391,0.703728001,-0.707555362,0.985491133,0.0111737063,0.0850486985,0.14645509,0.00322998791,-0.99826843,-0.00674626353,0.0583454949,-0.00940609078,0.999955762,0.999955762,0.00940609078,0.0825537487,-0.996586614,0.996586614,0.0825537487,4.31734502e-08,5.70187791e-09,0.00153999943,5.12526245,5.12567754,-0.396588219,1.1523351995468479e-10,2.541544199862518e-12,1.685955344042043e-08,4.96287668310651e-07,5.378007378254079e-10,1.1126333164216225e-10,8.639014568226723e-11,1.8722253090225813e-09,2.0503386571435123e-10,1.0665997225249978e-09,1.9273886374524926e-09,1.265776694483293e-06,1.4040381003906574e-09,8.52382574938983e-07,50.3046028,25173.0339,25.1524171,12586.3588
24,480.7973454080416,903.206475201876,-328.3583253504422,1.984751830210665,24,2.2483772706932967,345.114674,-351.759322,349.481647,494.045789,1103.65141,1103.64711,0.0685962025,-0.0250897762,-0.709790192,-0.70061612,0.045823489,-0.0501650574,0.704003519,-0.706938979,0.996585017,0.00765582761,0.0165484728,0.080534717,0.00361567989,-0.998396393,-0.017409125,0.0537446814,-0.0244657128,0.99970067,0.99970067,0.0244657128,0.0760037562,-0.997107531,0.997107531,0.0760037562,1.35319131e-08,1.42441211e-09,0.0754961692,4.22498494,4.22262584,-0.524805861,1.2964107765131575e-11,1.6843892062415802e-12,2.5652278105428275e-08,4.0197628173328893e-07,4.198226650737017e-10,3.495453547255172e-11,3.1212720787568724e-11,8.095871694320011e-10,8.014818617952333e-11,8.240277326442708e-10,3.16451611523058e-09,1.012003954279112e-06,1.0126975913209893e-09,6.492320742100004e-07,73.2350904,57893.6104,36.6177585,28946.465
25,530.4455659740432,812.7343920549155,-337.3883922950594,2.4225262929670444,25,2.3174658219228723,353.893412,-361.160386,358.559979,544.469551,997.112667,997.107536,0.0704782691,-0.0391525712,-0.71019741,-0.699370809,0.0416359553,-0.0523919146,0.703637219,-0.707401017,0.99662861,0.0105024231,0.0208763236,0.078646622,0.00553838748,-0.997803519,-0.00885905314,0.0654139196,-0.0122985397,0.99992437,0.99992437,0.0122985397,0.0925127589,-0.995711499,0.995711499,0.0925127589,2.12451384e-08,2.03293993e-09,0.187196973,3.82196923,3.82202677,-0.439114286,1.1842164049460824e-11,9.857447073927348e-13,4.183290185225302e-08,2.399332353396482e-07,4.755242278449027e-10,7.321446117438195e-11,6.050639888998411e-11,9.928771673386977e-10,1.4172470699358711e-10,9.231988741600434e-10,5.530813931079043e-09,5.869330862828081e-07,1.1859928461217799e-09,4.0304893412979874e-07,54.4950841,33440.506,27.2476821,16720.0476
26,309.3460680325584,519.1089713253499,-154.43682547067544,1.314175274549197,26,1.978545218943676,163.406799,-173.664013,170.409521,319.336,647.810415,647.769374,0.0109528483,-0.00660316314,-0.709067838,-0.705024279,0.0809485045,-0.0917350471,0.70084279,-0.702745619,0.996594843,0.0187415306,-0.0484482609,0.0640331174,0.0112291492,-0.995585172,-0.0607861105,0.0706337071,-0.0853682023,0.996349472,0.996349472,0.0853682023,0.099417292,-0.995045829,0.995045829,0.099417292,1.14128128e-07,1.6607956e-08,0.104478567,2.53294965,2.52554408,-0.740761918,5.57738470714528e-15,1.3918353384016838e-13,2.928707630721721e-09,2.7054342857493558e-08,1.9862755158186027e-13,1.1356303253152819e-15,5.405858658453493e-14,3.341094963577174e-12,4.373570107330101e-14,4.479000521838839e-12,2.0280628152184518e-10,5.4593326142227283e-08,5.4103206421603286e-12,1.0595047863035918e-08,80.718616,94120.1166,40.359475,47058.6829
27,532.276119716022,968.8879628962032,-333.6645115225017,2.8294887575819136,27,2.2019769793296224,349.881794,-356.839528,354.263318,546.362071,1180.38697,1180.38541,0.0795914745,-0.035202594,-0.70981129,-0.698994926,0.0408184354,-0.0452272057,0.70380786,-0.707773164,0.995985328,0.00817890518,0.0279018293,0.0846629734,0.00350401641,-0.998322785,-0.0066269726,0.0574057693,-0.00924965873,0.999957221,0.999957221,0.00924965873,0.08120188,-0.996697675,0.996697675,0.08120188,1.70688126e-08,1.44686764e-09,0.236373786,5.58218802,5.58294001,-0.380593597,1.6835372243206688e-11,1.3869821025261888e-12,4.2404821167443115e-08,5.627052799334299e-07,4.1738571068089053e-10,9.038707383598795e-11,7.634375913576279e-11,2.119374313341968e-09,1.648880355857012e-10,8.162381925244941e-10,5.695957062239319e-09,1.4493984678335193e-06,1.1010208297874284e-09,9.243978167460973e-07,44.2499287,22539.675,22.1250611,11269.6948
28,453.4118030118436,885.2821463971513,-349.7624356704241,2.456569939952348,28,0.76138088799344,366.022781,-373.992834,371.352528,467.05785,1082.5549,1082.55296,0.136162818,-0.0351424596,-0.707361723,-0.692722229,0.0448160003,-0.0487318516,0.70375739,-0.70734876,0.989665069,0.0108509884,0.0654865935,0.127109455,0.00377682687,-0.998134495,-0.00874268516,0.0603061424,-0.0121939767,0.999925651,0.999925651,0.0121939767,0.0853248804,-0.996353183,0.996353183,0.0853248804,3.31410896e-08,4.04065188e-09,0.0148908989,4.35762645,4.3573818,-0.433532547,7.872980965482611e-11,2.230838557589008e-12,1.916948156737544e-08,3.6458380939243883e-07,5.928549831795067e-10,9.652599577637059e-11,7.307636998251924e-11,1.328494826464184e-09,1.8556363984740688e-10,1.1459146714439938e-09,2.231954245079528e-09,9.123771122988109e-07,1.4687432098127628e-09,6.322916736439853e-07,57.445886,32252.736,28.7230888,16126.1694
29,541.7693952738102,936.2203514846764,-320.4252012315877,1.9927257033454329,29,2.2491746233184333,337.098063,-343.315373,341.168106,555.796592,1142.31563,1142.31102,0.0469967833,-0.0239305657,-0.70984446,-0.702381288,0.0430723646,-0.0491228951,0.704131522,-0.707057644,0.997959226,0.00691747698,0.00310271962,0.0634027228,0.00366842958,-0.998482057,-0.0176072633,0.0520587091,-0.0247590661,0.999693447,0.999693447,0.0247590661,0.073604681,-0.997287497,0.997287497,0.073604681,9.72722838e-09,9.78188245e-10,0.188498537,4.60015818,4.59785363,-0.522995894,4.426163531007424e-12,1.1665289359724554e-12,4.631465986376056e-08,4.774854865571149e-07,3.543093666069786e-10,2.9715501497744136e-11,3.4193174011521634e-11,9.031081274464911e-10,6.865275146822297e-11,7.040099609845476e-10,6.317066184395854e-09,1.2170185406479182e-06,8.721354666717023e-10,7.490069597474139e-07,69.137502,57201.6618,34.5689521,28600.4943
30,434.5826612651347,920.466725961964,-316.63453497996784,2.297815921079985,30,2.2319426295349225,332.100258,-339.577162,337.002838,447.485391,1123.70601,1123.70361,0.109925936,-0.029525795,-0.709146707,-0.695812808,0.0483291802,-0.0489558399,0.703544355,-0.707313902,0.992758582,0.00898433373,0.0443163028,0.111291263,0.00331318101,-0.998324013,-0.013128335,0.056265751,-0.0184224797,0.999830292,0.999830292,0.0184224797,0.0795933797,-0.996827414,0.996827414,0.0795933797,2.42441457e-08,2.61345493e-09,0.0394112651,4.8256063,4.82446059,-0.460760019,3.1141413935693813e-11,1.921144799427582e-12,1.5540904180020173e-08,4.4028668895094444e-07,3.0137077989523347e-10,4.147191561333031e-11,3.863133220166554e-11,1.2430766566747658e-09,8.655462352961984e-11,6.313126714746754e-10,1.743420778804343e-09,1.1140504977127873e-06,8.046042424878147e-10,6.8081620883244e-07,51.9185007,38434.4858,25.9593897,19217.0093
31,735.0822698500172,365.55360075077954,-334.2663887287439,1.5229248353888685,31,-0.4962240099873982,350.534802,-359.668093,357.392075,467.598792,752.485525,467.713164,0.0119038932,-0.0820959988,-0.711310023,-0.697966042,0.0356161595,-0.090976856,0.702660397,-0.70478583,0.0141354724,0.992414758,0.00540767925,-0.12199956,0.999194663,-0.00981865051,-0.016648554,0.0351631173,-0.00266924586,0.999996438,0.999996438,0.00266924586,0.178960513,-0.983856257,0.983856257,0.178960513,6.67046379e-08,1.5608841e-08,0.0966766783,0.426050211,0.0931942203,-0.656351877,4.735807448373031e-12,9.001207224118346e-13,5.792682684021228e-09,2.074448214340452e-07,4.947835298009652e-10,1.0253408948658737e-11,3.1437120358689335e-11,2.0461124749563618e-11,4.387718733443371e-11,1.013951276766561e-09,7.981010400984021e-09,3.731380134920307e-08,1.1632566370138305e-09,9.071495346531444e-09,170.125954,128658.682,85.0634398,64328.5833
32,426.6952037824899,839.4513225755587,-317.6984978363192,1.9690325718962207,32,1.446908527821868,333.63813,-340.96788,338.505401,439.296174,1028.56233,1028.5575,0.0953844223,-0.0267517787,-0.709575288,-0.697631038,0.0497340882,-0.0533656376,0.703620837,-0.706821297,0.994189368,0.0092313235,0.0329527671,0.102060762,0.00397915552,-0.99817395,-0.0182959853,0.0574298661,-0.0256843938,0.999670102,0.999670102,0.0256843938,0.0812252167,-0.996695773,0.996695773,0.0812252167,2.20001137e-08,2.52545802e-09,0.0219910442,3.785192,3.78266345,-0.528490321,2.3640353044837906e-11,1.7947646545221808e-12,1.4214414748893851e-08,2.821007493751883e-07,3.264373546215863e-10,2.7138610345238086e-11,2.6340809604927956e-11,6.256812056928337e-10,6.444262664821001e-11,6.763680401494182e-10,1.5577486740584465e-09,6.931187625375067e-07,8.280374671557361e-10,4.395241251466596e-07,69.7618766,59230.9456,34.881142,29615.1252
33,399.80407072321225,983.6046005869408,-328.44754414644166,1.820424874094744,33,1.6364505173607082,344.89948,-351.866945,349.538203,412.310316,1197.98917,1197.98596,0.129205706,-0.0184068387,-0.707586651,-0.694469729,0.051309066,-0.0475396561,0.704127113,-0.706620385,0.990286125,0.00746652866,0.0558907953,0.127097839,0.0025799424,-0.998671828,-0.0200588589,0.0473874006,-0.0282586986,0.999600643,0.999600643,0.0282586986,0.0670143058,-0.997752015,0.997752015,0.0670143058,1.68867856e-08,1.93813785e-09,0.000109226514,4.72627925,4.72304119,-0.565628545,6.050407549436699e-11,3.1365267008286054e-12,1.0252686819375192e-08,6.08468768935401e-07,4.210312623107448e-10,2.507824746302207e-11,2.9640571258105826e-11,7.611404906101167e-10,6.701356814174835e-11,8.434633987105614e-10,1.0607430860208083e-09,1.5674204945266995e-06,1.0127572473220155e-09,9.787305835133453e-07,90.188106,74755.2196,45.0943195,37377.1776
34,462.2327497572128,991.7020336883428,-310.7849623577181,2.124147652841528,34,2.4783218034637327,326.685209,-333.323471,330.961792,475.190018,1207.33601,1207.33333,0.0766790857,-0.0240350457,-0.709855374,-0.699748514,0.0475350388,-0.0469776353,0.703852093,-0.707195696,0.995917994,0.00694424596,0.0211047342,0.0874855261,0.00284386136,-0.998582593,-0.0158798523,0.0507202813,-0.0223444784,0.999750331,0.999750331,0.0223444784,0.0717336281,-0.997423825,0.997423825,0.0717336281,1.34579176e-08,1.26986299e-09,0.0843375854,5.32794655,5.32600926,-0.494406213,1.3184809369001385e-11,1.792910195901053e-12,2.1072508241324535e-08,6.318380773923125e-07,2.7479271882114506e-10,2.9266744734790665e-11,3.030709008069257e-11,1.277850024653607e-09,6.524617320757167e-11,5.716256672857538e-10,2.52043324721491e-09,1.6340193200837698e-06,7.196260716267635e-10,9.522728464717923e-07,57.2270248,47647.0784,28.6136741,23823.2544
35,490.1771207040496,981.4136165561404,-314.0470634801202,1.9900529765897768,35,2.2981635482287226,330.370262,-336.689119,334.458602,503.445921,1195.27007,1195.26662,0.0592930454,-0.0221412756,-0.709853429,-0.70149997,0.0461246513,-0.0476324016,0.704058203,-0.707040111,0.997169919,0.00652476936,0.00969572568,0.0742669034,0.00300065851,-0.99859819,-0.0177805853,0.0497644573,-0.0250281157,0.999686748,0.999686748,0.0250281157,0.0703713195,-0.997520866,0.997520866,0.0703713195,1.05313062e-08,9.9967228e-10,0.115894815,5.05756998,5.05510136,-0.52367972,7.70716090541082e-12,1.6001881084693355e-12,2.8186162821822527e-08,6.005550694183799e-07,3.0486599239401184e-10,2.5636060570309317e-11,2.766293825731465e-11,1.027482793493845e-09,6.019373164764245e-11,6.208264304659735e-10,3.553129350630157e-09,1.5491501069042295e-06,7.696765115068342e-10,9.171157456397405e-07,66.6048075,57367.949,33.3025975,28683.6367
36,501.86266742143175,903.2510664248892,-343.9722944931626,2.467911140552778,36,2.36428249158341,360.67718,-367.842937,365.313312,515.658748,1103.61429,1103.61175,0.0887469951,-0.0344741702,-0.709515342,-0.698228818,0.0425949054,-0.0482101802,0.703848242,-0.707431343,0.995135388,0.00904920816,0.0331842635,0.0923172545,0.00389921452,-0.998201093,-0.00918893666,0.0591179974,-0.0128353117,0.999917624,0.999917624,0.0128353117,0.0836273235,-0.9964971,0.9964971,0.0836273235,1.97164594e-08,1.95460029e-09,0.107394554,4.57665154,4.57645669,-0.431737683,2.624199607394126e-11,1.6494151510762968e-12,3.1731539168387415e-08,4.013214611612165e-07,5.401672336293838e-10,8.675445889082673e-11,6.424150130200864e-11,1.4084806860024287e-09,1.654760854383717e-10,1.0305902530011698e-09,4.048817257291338e-09,1.0119124200425962e-06,1.3306605335478404e-09,6.835854439465068e-07,55.2135925,31858.5663,27.6069358,15929.0867
37,439.3891890734529,928.2862914092726,-347.19869356509344,1.8896780011029648,37,2.0437435288977563,364.513863,-371.36429,369.10364,452.387475,1133.33476,1133.33109,0.106760785,-0.0223482662,-0.708478585,-0.697252311,0.0473669958,-0.0487856952,0.70420808,-0.706730007,0.993150967,0.0078538819,0.042630091,0.108499532,0.00310791397,-0.998528331,-0.0182140061,0.0509878747,-0.0256209011,0.999671731,0.999671731,0.0256209011,0.0721116153,-0.997396569,0.997396569,0.0721116153,1.56216938e-08,1.84506706e-09,0.000916070899,4.12657923,4.12380691,-0.547638641,5.032756750477802e-11,2.7730418848808836e-12,1.640398305900744e-08,4.600206694515332e-07,6.244980245590561e-10,4.29284079115161e-11,3.8374803554915057e-11,7.605722483620554e-10,1.0365150365505015e-10,1.1771469172378669e-09,1.8651362101627353e-09,1.166050815731688e-06,1.4188706045299784e-09,7.888252446763438e-07,91.656967,66942.8605,45.8287538,33471.0413
38,915.9808625241442,355.9318917381032,-305.99262173174094,1.510944220908724,38,0.5657002446370142,321.279885,-330.435769,328.499937,455.731146,936.514151,455.810467,0.00754633285,-0.069014293,-0.711391102,-0.699358835,0.0312480548,-0.0958314037,0.702359611,-0.704649471,0.0086180319,0.992989384,0.018255453,-0.116466953,0.999446017,-0.00504505928,-0.0167455804,0.0283159223,-0.0220649761,0.999756539,0.999756539,0.0220649761,0.169428825,-0.985542426,0.985542426,0.169428825,6.76032489e-08,2.02234883e-08,0.157232842,0.847827034,0.152911429,-0.660731647,2.5779258323097827e-12,1.3819817486462318e-12,4.997162152319565e-09,6.229223889221305e-07,2.6106503735534946e-10,5.176060458663866e-12,1.991170583668726e-11,3.3190895348005466e-11,2.2493415514332964e-11,5.884521853359477e-10,6.89381046344457e-09,1.2179063859962293e-07,6.834008568162243e-10,7.195011975842447e-09,147.47205,130876.555,73.7364223,65437.4978
39,423.8830771464477,942.2959741231236,-320.60404813027606,1.750719075918166,39,2.0568900229109954,337.16305,-343.734704,341.471379,436.299407,1149.43545,1149.43125,0.0798358223,-0.0179429943,-0.709394736,-0.700045284,0.0504349155,-0.0495521888,0.704144945,-0.706527279,0.995526964,0.0068952368,0.0212815661,0.0917911499,0.00293689116,-0.998586544,-0.0220476795,0.0482720338,-0.0310567722,0.999517622,0.999517622,0.0310567722,0.0682547637,-0.997667924,0.997667924,0.0682547637,1.27534282e-08,1.32140584e-09,0.013876253,4.39278332,4.38917712,-0.584788328,1.8702157971299433e-11,2.3849022617080256e-12,1.3738526318606031e-08,4.940142823720965e-07,3.6391621425614275e-10,1.769941691252549e-11,1.7884211642152622e-11,5.589833715221498e-10,4.925341576176962e-11,7.327676352871675e-10,1.508297491929533e-09,1.257264973089251e-06,8.764871190594526e-10,7.736825618349041e-07,95.8055271,84143.7839,47.9030456,42071.4077
40,453.17345530731086,923.8681262851344,-321.83770929083573,2.068524392956042,40,2.280410738360641,338.074621,-344.981124,342.595577,466.11671,1127.75877,1127.75537,0.0854820307,-0.0256830227,-0.709643142,-0.698884695,0.0475582928,-0.0493146845,0.703840754,-0.707046295,0.995198526,0.00787855046,0.02737356,0.0936403207,0.00330517843,-0.998421941,-0.0162939526,0.0536396329,-0.0229008672,0.999737741,0.999737741,0.0229008672,0.0758646489,-0.997118125,0.997118125,0.0758646489,1.63662613e-08,1.70709966e-09,0.0531803614,4.55930062,4.55721944,-0.506106449,1.977528142457056e-11,1.9017839857253788e-12,1.9127696246228133e-08,4.483858635706827e-07,3.5612067112906937e-10,3.476385843699502e-11,3.2011664371566783e-11,9.72040147346489e-10,7.775051820792593e-11,7.194192252274823e-10,2.2373026823081822e-09,1.135820407812544e-06,8.937024752939052e-10,7.066663503264078e-07,64.578434,51392.7864,32.289402,25696.0882
41,279.31994886199834,656.8536226932398,-149.85271531097135,1.2947022059629107,41,2.08800666124844,158.639582,-168.017126,164.501157,289.024768,810.828905,810.810699,0.0105878439,-0.00391377643,-0.70866005,-0.705459788,0.0875677292,-0.076857265,0.701569488,-0.703011456,0.996084688,0.0127267527,-0.0538344863,0.0689577637,0.00592331601,-0.996953195,-0.0519907188,0.0578464048,-0.0732622438,0.997312711,0.997312711,0.0732622438,0.0815926038,-0.996665765,0.996665765,0.0815926038,7.32538428e-08,6.62688203e-09,0.077799827,3.82180619,3.81411111,-0.749624385,6.305887203018214e-15,2.5095563763914343e-13,1.7655749521037315e-09,8.504212299410203e-08,1.1358425010397012e-13,4.302095780721791e-16,2.2286448322749112e-14,4.804661202244066e-12,2.9034264412718065e-14,3.258132585309787e-12,1.0637048391764749e-10,1.9003995911469693e-07,4.020606689120788e-12,2.897876368801073e-08,84.6109351,60853.6269,42.3056352,30425.3347
42,453.4118060199198,960.962372324352,-349.76243746137504,2.456569939952348,42,0.9035558549425312,366.18529,-373.858,371.323849,467.065748,1171.51974,1171.51828,0.136525906,-0.0312674255,-0.707167359,-0.693034884,0.0448247984,-0.0459192517,0.703921098,-0.707373485,0.989617082,0.00949408901,0.06570527,0.127478274,0.00307326265,-0.998410553,-0.0096036802,0.0554499025,-0.0134527706,0.999909507,0.999909507,0.0134527706,0.0784478603,-0.996918218,0.996918218,0.0784478603,2.73959757e-08,3.33120252e-09,0.0149519616,5.0077503,5.00733224,-0.433552154,8.221820773963757e-11,2.6019420016898634e-12,1.9141275259205443e-08,5.428600875988104e-07,5.949879504731924e-10,9.624639118638179e-11,7.352156914148698e-11,1.6858185848191097e-09,1.8497970132372488e-10,1.1426946240729517e-09,2.243661044110608e-09,1.3917030427147414e-06,1.4687153034358492e-09,9.381543987429164e-07,57.4458869,32242.5376,28.7230893,16121.0702
43,297.1599993343917,532.5096312700188,-161.85208390703784,1.3347110890623637,43,2.318947083406667,171.204444,-181.314125,178.01765,307.02937,663.814238,663.778744,0.0152087069,-0.00782123573,-0.709468434,-0.704529676,0.0817329307,-0.0891240304,0.700837218,-0.702996322,0.996487466,0.0174803637,-0.0460702803,0.0677103876,0.0100575196,-0.995836418,-0.0579591606,0.0696377028,-0.0814293463,0.996679117,0.996679117,0.0814293463,0.0980893862,-0.995177608,0.995177608,0.0980893862,1.06618542e-07,1.4462722e-08,0.0784712238,2.56149325,2.55401056,-0.731537839,1.554619743075891e-14,1.971649785718657e-13,2.4024839150760774e-09,3.071857101987538e-08,4.3539323208247577e-13,3.0848943219656248e-15,7.259884466777788e-14,5.379528060707467e-12,7.682976862096473e-14,6.651472120726031e-12,1.5701119290170131e-10,6.259330172390219e-08,7.994279051273722e-12,1.3811975416152811e-08,79.8321262,117309.038,39.9162353,58653.2391
44,860.8632389092163,346.36506084290164,-305.5321948396199,1.4661544056362832,44,1.0805474028940312,320.829575,-330.066773,328.187199,444.167961,880.399051,444.247395,0.00717391255,-0.0653793973,-0.711272218,-0.699832767,0.0327720582,-0.0974744725,0.702338053,-0.704376305,0.00953169525,0.993071274,0.0220046585,-0.115040804,0.999391652,-0.00580571948,-0.0181352331,0.0292187093,-0.0271586868,0.999631135,0.999631135,0.0271586868,0.167705603,-0.985837122,0.985837122,0.167705603,7.06360498e-08,2.22564888e-08,0.121485094,0.733106002,0.11777271,-0.677025328,2.293230749534984e-12,1.287526595370269e-12,4.410152477606086e-09,4.569383116265515e-07,2.5952972427131835e-10,3.8849376039681195e-12,1.4862417038031047e-11,2.0910590655671104e-11,1.9436852697204274e-11,5.875311222535236e-10,5.901462761744285e-09,8.724114548182724e-08,6.791168251975005e-10,6.317332494746106e-09,168.542172,140866.566,84.2715235,70432.4132
45,636.7065306332925,914.4256814524005,-303.8885396270431,2.2926550714950804,45,2.3744861260808827,319.701961,-325.941648,323.737101,652.107923,1116.46703,1116.461,0.0378507461,-0.0297626828,-0.710212468,-0.702338775,0.0388392118,-0.0497083076,0.703850518,-0.707541553,0.998516405,0.00794173803,-0.000387771023,0.0538680546,0.00488113787,-0.998288633,-0.0138762165,0.0565988466,-0.0194629903,0.999810578,0.999810578,0.0194629903,0.0799982313,-0.996795005,0.996795005,0.0799982313,9.93483623e-09,9.3469819e-10,0.436543373,4.89745895,4.89661685,-0.461733968,1.3955174537040563e-12,4.778781398355257e-13,1.0320358352782628e-07,4.237440651503765e-07,2.2985505343896255e-10,3.045010450045522e-11,6.509841589457202e-11,1.1958377854728173e-09,6.50922899710946e-11,4.835657594716985e-10,1.5681635969929564e-08,1.0779323543750704e-06,6.262591301190025e-10,6.256017356762789e-07,47.9924138,38650.6499,23.9963359,19325.09
46,878.4819024370689,361.19906325038,-305.73980277633325,1.484221479155031,46,0.3893125115639064,321.112179,-330.144265,328.298712,461.921657,898.334863,461.993226,0.00745179343,-0.0607748458,-0.711102422,-0.700417186,0.0322721148,-0.0951899002,0.702468308,-0.704581911,0.00930614986,0.993585691,0.0237020081,-0.110177515,0.999408013,-0.00572498547,-0.0176021442,0.0290002087,-0.0304538307,0.999536175,0.999536175,0.0304538307,0.159897554,-0.987133614,0.987133614,0.159897554,6.32002825e-08,1.96957635e-08,0.172717898,0.768734264,0.16830545,-0.670371615,1.871702584818388e-12,1.1948259359624295e-12,5.36585875712846e-09,5.05478833723502e-07,2.6102852824895764e-10,4.381457861375899e-12,1.709236332873175e-11,2.5004188016687715e-11,2.0201188738367803e-11,5.869277078716024e-10,7.475077923554544e-09,9.735816527130887e-08,6.805237600178843e-10,7.689460240697914e-09,159.406624,136892.666,79.7037326,68445.5019
47,636.4775561557825,352.29645539126875,-310.42279169121065,1.5996500095057946,47,0.4974611242620946,325.503537,-335.420751,332.693575,451.66104,652.071792,451.829562,0.017536256,-0.0910698447,-0.71213427,-0.695890469,0.039928393,-0.0953390346,0.701867694,-0.704767998,0.0215503317,0.991141546,0.00182851881,-0.131036923,0.998816192,-0.0159745814,-0.015594146,0.0432186187,0.00274449816,0.999996234,0.999996234,-0.00274449816,0.192971528,-0.981204357,0.981204357,0.192971528,1.00247513e-07,1.99439982e-08,0.138368686,0.322556219,0.133219136,-0.630560968,3.1034272148759465e-12,4.579521499053758e-13,4.9914686570612334e-09,1.0061693131802571e-07,2.8405542888609745e-10,8.894906727162643e-12,3.160684882798157e-11,1.8632754974995957e-11,3.344490529389554e-11,6.424113304718358e-10,6.422158250480854e-09,1.711830911825082e-08,7.418585269084159e-10,7.013886057903386e-09,120.805279,111142.482,60.4029818,55570.5994
48,446.92567870908175,959.8519580056744,-340.3556832834462,1.9110551023136093,48,2.156422275794506,357.516445,-364.171586,361.921258,459.907653,1170.22711,1170.22374,0.0935357576,-0.0216967628,-0.708982423,-0.698658884,0.0472913748,-0.0477771113,0.704210761,-0.7068013,0.994487845,0.00724263064,0.0332480415,0.0991768041,0.00291793625,-0.998596086,-0.0180470656,0.0497156579,-0.0253986296,0.999677403,0.999677403,0.0253986296,0.0703100958,-0.997525183,0.997525183,0.0703100958,1.3549427e-08,1.48388292e-09,0.0168695479,4.48938546,4.48666837,-0.542366721,3.4112097329952195e-11,2.6259077437950096e-12,1.7849594745473522e-08,5.403891780092201e-07,5.442069655077933e-10,3.904178839677518e-11,3.3779710188581366e-11,8.655531060250793e-10,9.295427354292339e-11,1.0372157718337335e-09,2.0668879573041544e-09,1.3835641319229159e-06,1.2577448459216411e-09,9.058509336558884e-07,85.7340628,64712.0667,42.8672837,32355.6563
49,477.448831737882,954.8290296648172,-315.00373790998,1.9974513249414825,49,2.316585455105211,331.27658,-337.769844,335.492755,490.562819,1164.12273,1164.11911,0.0648247243,-0.0231060265,-0.70988158,-0.70095079,0.0467568354,-0.0485672101,0.703974305,-0.707018531,0.996795677,0.00693778964,0.0132004165,0.0785874965,0.00315150525,-0.99852852,-0.0177220213,0.0511546016,-0.0249349842,0.999689075,0.999689075,0.0249349842,0.0723395136,-0.997380065,0.997380065,0.0723395136,1.20647202e-08,1.17921238e-09,0.0904871132,4.82643996,4.82400685,-0.521970716,9.552930250680828e-12,1.6468514070754533e-12,2.4752103759803005e-08,5.259071726750296e-07,3.105435869434419e-10,2.658536403954213e-11,2.7379228859540196e-11,9.582440866049336e-10,6.204440055866262e-11,6.333704008230766e-10,3.0443399782957393e-09,1.345734505547726e-06,7.84440261106169e-10,8.068985314295926e-07,66.4790706,56761.8253,33.2397284,28380.5782
50,533.9326692317612,837.2620480884846,-338.45411954258344,2.219415344349308,50,2.197180981444986,355.371309,-362.259653,359.860527,547.980123,1026.12777,1026.12235,0.0627194484,-0.0337659254,-0.71007824,-0.700510547,0.0419396844,-0.0518693344,0.703850895,-0.707208988,0.997137048,0.00931415261,0.0151218522,0.0735002302,0.00500413391,-0.998039419,-0.0124153226,0.0611403093,-0.0173483892,0.999849505,0.999849505,0.0173483892,0.0864606716,-0.996255265,0.996255265,0.0864606716,1.62518308e-08,1.6548276e-09,0.170455429,3.81506246,3.81415205,-0.475284318,9.82801809833715e-12,1.0887332309726374e-12,4.3188003446484944e-08,2.7762637813390206e-07,5.035137446996904e-10,6.048761512614247e-11,5.130837836886486e-11,8.980103862136319e-10,1.2351900276652773e-10,9.64589505120299e-10,5.766127268484339e-09,6.84959746624185e-07,1.2137373104144824e-09,4.667905428729554e-07,62.7781368,42278.2325,31.3892412,21138.8615
51,950.8311595218662,349.52957050009775,-301.47569383708003,1.4627031360525589,51,0.6482492190313578,316.6596,-325.766863,324.024754,447.884186,972.001884,447.951379,0.00607499066,-0.0607079999,-0.711125337,-0.700413012,0.0305707329,-0.0975661198,0.702389945,-0.704410851,0.0078989318,0.993365574,0.0254492198,-0.111869475,0.999482932,-0.00449738405,-0.0173624949,0.0266868068,-0.0325578616,0.999469852,0.999469852,0.0325578616,0.162525637,-0.986704321,0.986704321,0.162525637,6.58556698e-08,2.23306968e-08,0.145509755,0.924586418,0.141649666,-0.678358144,1.936997942964779e-12,1.5012740199195825e-12,4.5727367985604695e-09,7.507329544519206e-07,2.3526877418942196e-10,3.4376900849389354e-12,1.3793481927180393e-11,2.7364635343475004e-11,1.7245596818160382e-11,5.39302367642618e-10,6.219387345002319e-09,1.4869506667078958e-07,6.258013106309069e-10,6.47489026913051e-09,165.950444,141365.236,82.9756513,70681.7404
